Software_Version,SN,Station_ID,Fixture_ID,Carrier_SN,KB_Type,Key_Number,Key_Name,Location,ERS_Category,Key_Type,Key_Size,Dome_Size,Operator,Test_Start_Time,Test_Stop_Time,Total_Test_Time,Slope_Before_Peak_Force_gf_mm,Peak_Force_gf,Peak_Travel_mm,Return_Peak_Force_gf,Return_Peak_Travel_gf,Hysterisis_g_g,Bottom_Force_gf,Bottom_Travel_mm,Return_Bottom_Force_gf,Return_Bottom_Travel_gf,Force_Drop_gf,Click_Ratio_pct,Slope_After_Peak_Force_gf_mm,Final_Slope_gf_mm,Back_Slope_gf_mm,Make_Force_gf,Make_Point_mm,Make_Pt_pct_Travel_pct,Drop_Stroke_Relative_to_Peak_Travel_gf,Travel_80gf_mm,Travel_160gf_mm,Travel_500_gf_mm,Area_Whole_Downstroke_gf_mm,Off_Force_gf,Off_Point_mm,OnBm_Force_g,On_Resit_ohm,Off_Resist_ohm,Ext_Force_gf_OK_NG,Key_Result_OK_NG,Slope_Before_Peak_Force_gf_mm_OK_NG,Peak_Force_gf_OK_NG,Peak_Travel_mm_OK_NG,Return_Peak_Force_gf_OK_NG,Return_Peak_Travel_gf_OK_NG,Hysterisis_g_g_OK_NG,Bottom_Force_gf_OK_NG,Bottom_Travel_mm_OK_NG,Return_Bottom_Force_gf_OK_NG,Return_Bottom_Travel_gf_OK_NG,Force_Drop_gf_OK_NG,Click_Ratio_pct_OK_NG,Slope_After_Peak_Force_gf_mm_OK_NG,Final_Slope_gf_mm_OK_NG,Back_Slope_gf_mm_OK_NG,Make_Force_gf_OK_NG,Make_Point_mm_OK_NG,Make_Pt_pct_Travel_pct_OK_NG,Drop_Stroke_Relative_to_Peak_Travel_gf_OK_NG,Travel_80gf_mm_OK_NG,Travel_160gf_mm_OK_NG,Travel_500gf_mm_OK_NG,Area_Whole_Downstroke_gf_mm_OK_NG,Off_Force_gf_OK_NG,Off_Point_mm_OK_NG,OnBm_Force_g_OK_NG,On_Resit_ohm_OK_NG,Off_Resist_ohm_OK_NG,Ext_Force_gf_OK_NG_1,Probe Speed,MO,Spec,VisionFlag,MakeErrCode,PF_MF,PF_MF_OK_NG,MT_PT,MT_PT_OK_NG,MakeForce_Return,MakeTravel_Return,MakeThres,MakeInterval,Make600,Make_Code,MF_MFAverage,MF_MFAverage_OKNG,MF_MFAverage_Large,MF_MFAverage_Large_OKNG,MF_MFAverage_Small,MF_MFAverage_Small_OKNG,MF_MFAverage_1x1,MF_MFAverage_1x1_OKNG,160T_PT,160T_PT_OKNG,PF_Hysteresis,PF_Hysteresis_OKNG,BF_Hysteresis,BF_Hysteresis_OKNG
3-0-46_1-0-0,MB240927V2148SS01LX50140501,IRI_JRS_30,Right,RIGHT,X2143,14,TILDE,M,,AF,1x1,Large, ,2024-11-4 21:02,2024-11-4 21:03,49,292.4122,65.5379,0.2363, , , ,27.5158,0.4664, , ,38.02,58.02,161.043,1015.5208, ,37.7099,0.5823,77.9,0.4244,0.6607,0.7475, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,27.828,OK,0.346,OK, , ,556,556,600, ,41.2675,OK,40.3444,OK,58.1137,OK,40.9053,OK,0.5112,OK,-184.4621,OK,-222.4842,OK
3-0-46_1-0-0,MB240927V2148SS01LX50140501,IRI_JRS_30,Right,RIGHT,X2143,15,NUM1,M,,A,1x1,Large, ,2024-11-4 21:02,2024-11-4 21:03,49,306.5973,68.8939,0.2372, , , ,30.458,0.4703, , ,38.44,55.79,160.7513,1034.9152, ,40.2331,0.5991,79.43,0.4318,0.669,0.7543, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,28.6608,OK,0.3619,OK, , ,414,414,600, ,41.2675,OK,40.3444,OK,58.1137,OK,40.9053,OK,0.5171,OK,-181.1061,OK,-219.542,OK
3-0-46_1-0-0,MB240927V2148SS01LX50140501,IRI_JRS_30,Right,RIGHT,X2143,16,NUM2,M,,A,1x1,Large, ,2024-11-4 21:02,2024-11-4 21:03,49,294.0331,67.5838,0.242, , , ,28.7157,0.4762, , ,38.87,57.51,161.8156,1088.4119, ,38.9574,0.6031,79.63,0.4339,0.6759,0.7574, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,28.6264,OK,0.3611,OK, , ,415,415,600, ,41.2675,OK,40.3444,OK,58.1137,OK,40.9053,OK,0.5154,OK,-182.4162,OK,-221.2843,OK
3-0-46_1-0-0,MB240927V2148SS01LX50140501,IRI_JRS_30,Right,RIGHT,X2143,17,NUM3,M,,A,1x1,Large, ,2024-11-4 21:02,2024-11-4 21:03,49,291.5974,65.2263,0.2358, , , ,27.1887,0.4708, , ,38.04,58.32,157.8317,1087.5652, ,38.5936,0.6041,79.71,0.4405,0.6763,0.7579, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,26.6327,OK,0.3683,OK, , ,454,454,600, ,41.2675,OK,40.3444,OK,58.1137,OK,40.9053,OK,0.522,OK,-184.7737,OK,-222.8113,OK
3-0-46_1-0-0,MB240927V2148SS01LX50140501,IRI_JRS_30,Right,RIGHT,X2143,18,NUM4,M,,A,1x1,Large, ,2024-11-4 21:02,2024-11-4 21:03,49,291.7091,66.2754,0.2393, , , ,28.8407,0.4696, , ,37.43,56.48,158.4217,1105.2185, ,40.072,0.6066,80.59,0.433,0.6724,0.7528, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,26.2034,OK,0.3673,OK, , ,626,626,600, ,41.2675,OK,40.3444,OK,58.1137,OK,40.9053,OK,0.5134,OK,-183.7246,OK,-221.1593,OK
3-0-46_1-0-0,MB240927V2148SS01LX50140501,IRI_JRS_30,Right,RIGHT,X2143,19,NUM5,M,,A,1x1,Large, ,2024-11-4 21:02,2024-11-4 21:03,49,322.0972,71.6245,0.2352, , , ,32.7246,0.4574, , ,38.9,54.31,170.462,1047.3192, ,42.9073,0.5875,79.12,0.4229,0.6581,0.7425, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,28.7172,OK,0.3523,OK, , ,433,433,600, ,41.2675,OK,40.3444,OK,58.1137,OK,40.9053,OK,0.5073,OK,-178.3755,OK,-217.2754,OK
3-0-46_1-0-0,MB240927V2148SS01LX50140501,IRI_JRS_30,Right,RIGHT,X2143,20,NUM6,M,,A,1x1,Large, ,2024-11-4 21:02,2024-11-4 21:03,49,310.0004,67.5504,0.2305, , , ,28.2504,0.4674, , ,39.3,58.18,161.7941,1100.4628, ,38.8278,0.6057,79.82,0.4476,0.6781,0.7588, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,28.7225,OK,0.3752,OK, , ,434,434,600, ,41.2675,OK,40.3444,OK,58.1137,OK,40.9053,OK,0.5283,OK,-182.4496,OK,-221.7496,OK
3-0-46_1-0-0,MB240927V2148SS01LX50140501,IRI_JRS_30,Right,RIGHT,X2143,21,NUM7,M,,A,1x1,Large, ,2024-11-4 21:02,2024-11-4 21:03,49,301.4583,65.8177,0.2307, , , ,28.1093,0.4637, , ,37.71,57.29,157.7743,1092.665, ,39.2784,0.6048,80.11,0.443,0.6737,0.7549, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,26.5393,OK,0.3741,OK, , ,460,460,600, ,41.2675,OK,40.3444,OK,58.1137,OK,40.9053,OK,0.5242,OK,-184.1823,OK,-221.8907,OK
3-0-46_1-0-0,MB240927V2148SS01LX50140501,IRI_JRS_30,Right,RIGHT,X2143,22,NUM8,M,,A,1x1,Large, ,2024-11-4 21:02,2024-11-4 21:03,49,303.3889,68.7181,0.2389, , , ,29.464,0.468, , ,39.25,57.12,166.9681,1077.0643, ,40.293,0.608,79.69,0.4417,0.6806,0.7629, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,28.4252,OK,0.3691,OK, , ,563,563,600, ,41.2675,OK,40.3444,OK,58.1137,OK,40.9053,OK,0.524,OK,-181.2819,OK,-220.536,OK
3-0-46_1-0-0,MB240927V2148SS01LX50140501,IRI_JRS_30,Right,RIGHT,X2143,23,NUM9,M,,A,1x1,Large, ,2024-11-4 21:02,2024-11-4 21:03,49,293.6197,67.0022,0.2404, , , ,27.6767,0.4713, , ,39.33,58.69,166.0002,1059.7029, ,38.6487,0.6097,79.92,0.439,0.6794,0.7629, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,28.3535,OK,0.3693,OK, , ,406,406,600, ,41.2675,OK,40.3444,OK,58.1137,OK,40.9053,OK,0.5225,OK,-182.9978,OK,-222.3233,OK
3-0-46_1-0-0,MB240927V2148SS01LX50140501,IRI_JRS_30,Right,RIGHT,X2143,24,NUM0,M,,A,1x1,Large, ,2024-11-4 21:02,2024-11-4 21:03,49,316.3984,70.6256,0.2359, , , ,30.0952,0.4618, , ,40.53,57.39,174.7759,1063.7882, ,41.3602,0.6121,80.29,0.4433,0.6792,0.7624, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,29.2654,OK,0.3762,OK, , ,397,397,600, ,41.2675,OK,40.3444,OK,58.1137,OK,40.9053,OK,0.5265,OK,-179.3744,OK,-219.9048,OK
3-0-46_1-0-0,MB240927V2148SS01LX50140501,IRI_JRS_30,Right,RIGHT,X2143,25,MINUS,M,,A,1x1,Large, ,2024-11-4 21:02,2024-11-4 21:03,49,316.9617,71.3039,0.2377, , , ,31.6438,0.4547, , ,39.66,55.62,177.7694,1053.4218, ,42.1116,0.5999,79.91,0.4292,0.6668,0.7508, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,29.1923,OK,0.3623,OK, , ,583,583,600, ,41.2675,OK,40.3444,OK,58.1137,OK,40.9053,OK,0.5131,OK,-178.6961,OK,-218.3562,OK
3-0-46_1-0-0,MB240927V2148SS01LX50140501,IRI_JRS_30,Right,RIGHT,X2143,26,EQUAL,M,,A,1x1,Large, ,2024-11-4 21:02,2024-11-4 21:03,49,312.5849,68.8421,0.2328, , , ,29.6576,0.4548, , ,39.18,56.92,171.8614,1071.8348, ,39.9916,0.597,79.85,0.4322,0.6651,0.7477, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,28.8505,OK,0.3642,OK, , ,412,412,600, ,41.2675,OK,40.3444,OK,58.1137,OK,40.9053,OK,0.5149,OK,-181.1579,OK,-220.3424,OK
3-0-46_1-0-0,MB240927V2148SS01LX50140501,IRI_JRS_30,Right,RIGHT,X2143,27,DELETE,M,,H,1x1.5,Large, ,2024-11-4 21:02,2024-11-4 21:03,49,277.6206,64.4028,0.2438, , , ,25.1388,0.4808, , ,39.26,60.97,161.5803,1114.3801, ,33.113,0.5917,78.76,0.4277,0.6715,0.7512, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,31.2898,OK,0.3479,OK, , ,396,396,600, ,41.2675,OK,40.3444,OK,58.1137,OK,40.9053,OK,0.5075,OK,-185.5972,OK,-224.8612,OK
3-0-46_1-0-0,MB240927V2148SS01LX50140501,IRI_JRS_30,Right,RIGHT,X2143,28,TAB,M,,H,1x1.5,Large, ,2024-11-4 21:02,2024-11-4 21:03,49,297.474,66.1204,0.2345, , , ,26.0835,0.4808, , ,40.04,60.55,158.7496,1079.8373, ,34.217,0.5877,77.92,0.4375,0.6721,0.7541, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,31.9034,OK,0.3531,OK, , ,431,431,600, ,41.2675,OK,40.3444,OK,58.1137,OK,40.9053,OK,0.5196,OK,-183.8796,OK,-223.9165,OK
3-0-46_1-0-0,MB240927V2148SS01LX50140501,IRI_JRS_30,Right,RIGHT,X2143,29,Q,M,,A,1x1,Large, ,2024-11-4 21:02,2024-11-4 21:03,49,298.2285,64.7483,0.2294, , , ,25.6768,0.4715, , ,39.07,60.34,157.4851,1147.9293, ,37.8397,0.6137,80.84,0.4521,0.6815,0.7592, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,26.9086,OK,0.3843,OK, , ,411,411,600, ,41.2675,OK,40.3444,OK,58.1137,OK,40.9053,OK,0.5298,OK,-185.2517,OK,-224.3232,OK
3-0-46_1-0-0,MB240927V2148SS01LX50140501,IRI_JRS_30,Right,RIGHT,X2143,30,W,M,,A,1x1,Large, ,2024-11-4 21:02,2024-11-4 21:03,49,316.1757,68.2893,0.2287, , , ,28.7871,0.4688, , ,39.5,57.85,160.5119,1123.9359, ,41.7393,0.6029,80.16,0.4442,0.6729,0.7521, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,26.55,OK,0.3742,OK, , ,465,465,600, ,41.2675,OK,40.3444,OK,58.1137,OK,40.9053,OK,0.5234,OK,-181.7107,OK,-221.2129,OK
3-0-46_1-0-0,MB240927V2148SS01LX50140501,IRI_JRS_30,Right,RIGHT,X2143,31,E,M,,A,1x1,Large, ,2024-11-4 21:02,2024-11-4 21:03,49,300.8716,68.2254,0.2391, , , ,28.8172,0.466, , ,39.41,57.76,169.2045,1079.0039, ,41.2201,0.6042,80.17,0.4324,0.6716,0.7537, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,27.0053,OK,0.3651,OK, , ,461,461,600, ,41.2675,OK,40.3444,OK,58.1137,OK,40.9053,OK,0.5146,OK,-181.7746,OK,-221.1828,OK
3-0-46_1-0-0,MB240927V2148SS01LX50140501,IRI_JRS_30,Right,RIGHT,X2143,32,R,M,,A,1x1,Large, ,2024-11-4 21:02,2024-11-4 21:03,49,304.4387,70.7758,0.2449, , , ,30.1254,0.4778, , ,40.65,57.44,170.1571,1078.8929, ,39.7839,0.5962,79.13,0.4264,0.6713,0.7534, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,30.9919,OK,0.3513,OK, , ,428,428,600, ,41.2675,OK,40.3444,OK,58.1137,OK,40.9053,OK,0.5085,OK,-179.2242,OK,-219.8746,OK
3-0-46_1-0-0,MB240927V2148SS01LX50140501,IRI_JRS_30,Right,RIGHT,X2143,33,T,M,,A,1x1,Large, ,2024-11-4 21:02,2024-11-4 21:03,49,304.399,69.3943,0.2404, , , ,30.3825,0.4734, , ,39.01,56.22,163.228,1084.7524, ,43.5191,0.6246,81.36,0.4456,0.686,0.7677, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,25.8753,OK,0.3842,OK, , ,400,400,600, ,41.2675,OK,40.3444,OK,58.1137,OK,40.9053,OK,0.5273,OK,-180.6057,OK,-219.6176,OK
3-0-46_1-0-0,MB240927V2148SS01LX50140501,IRI_JRS_30,Right,RIGHT,X2143,34,Y,M,,A,1x1,Large, ,2024-11-4 21:02,2024-11-4 21:03,49,307.6364,70.2906,0.241, , , ,31.3956,0.464, , ,38.9,55.33,169.8472,1050.6774, ,42.5421,0.6032,80.24,0.4266,0.6676,0.7517, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,27.7485,OK,0.3622,OK, , ,538,538,600, ,41.2675,OK,40.3444,OK,58.1137,OK,40.9053,OK,0.5107,OK,-179.7094,OK,-218.6044,OK
3-0-46_1-0-0,MB240927V2148SS01LX50140501,IRI_JRS_30,Right,RIGHT,X2143,35,U,M,,A,1x1,Large, ,2024-11-4 21:02,2024-11-4 21:03,49,301.3757,68.6445,0.2401, , , ,29.2597,0.47, , ,39.38,57.37,166.9547,1065.0308, ,41.5162,0.6102,80.4,0.4358,0.6759,0.759, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,27.1283,OK,0.3701,OK, , ,401,401,600, ,41.2675,OK,40.3444,OK,58.1137,OK,40.9053,OK,0.5189,OK,-181.3555,OK,-220.7403,OK
3-0-46_1-0-0,MB240927V2148SS01LX50140501,IRI_JRS_30,Right,RIGHT,X2143,36,I,M,,A,1x1,Large, ,2024-11-4 21:02,2024-11-4 21:03,49,312.6238,68.086,0.2304, , , ,29.2598,0.4673, , ,38.83,57.03,159.8438,1095.2329, ,41.9953,0.6157,80.92,0.4494,0.6798,0.7609, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,26.0907,OK,0.3853,OK, , ,414,414,600, ,41.2675,OK,40.3444,OK,58.1137,OK,40.9053,OK,0.5305,OK,-181.914,OK,-220.7402,OK
3-0-46_1-0-0,MB240927V2148SS01LX50140501,IRI_JRS_30,Right,RIGHT,X2143,37,O,M,,A,1x1,Large, ,2024-11-4 21:02,2024-11-4 21:03,49,306.3135,67.6015,0.2332, , , ,29.7407,0.4672, , ,37.86,56.01,157.7549,1074.1405, ,41.0416,0.6033,80.08,0.4377,0.6709,0.7533, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,26.5599,OK,0.3701,OK, , ,434,434,600, ,41.2675,OK,40.3444,OK,58.1137,OK,40.9053,OK,0.5202,OK,-182.3985,OK,-220.2593,OK
3-0-46_1-0-0,MB240927V2148SS01LX50140501,IRI_JRS_30,Right,RIGHT,X2143,38,P,M,,A,1x1,Large, ,2024-11-4 21:02,2024-11-4 21:03,49,310.2268,70.9757,0.2413, , , ,33.0268,0.4622, , ,37.95,53.47,167.2509,1057.4586, ,43.2202,0.6025,80.21,0.4262,0.6675,0.7512, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,27.7555,OK,0.3612,OK, , ,506,506,600, ,41.2675,OK,40.3444,OK,58.1137,OK,40.9053,OK,0.5099,OK,-179.0243,OK,-216.9732,OK
3-0-46_1-0-0,MB240927V2148SS01LX50140501,IRI_JRS_30,Right,RIGHT,X2143,39,LEFTBRACKET,M,,A,1x1,Large, ,2024-11-4 21:02,2024-11-4 21:03,49,298.3394,68.5011,0.2419, , , ,30.4903,0.4639, , ,38.01,55.49,166.7163,1099.828, ,41.5028,0.5982,80.21,0.4232,0.6651,0.7458, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,26.9983,OK,0.3563,OK, , ,408,408,600, ,41.2675,OK,40.3444,OK,58.1137,OK,40.9053,OK,0.5039,OK,-181.4989,OK,-219.5097,OK
3-0-46_1-0-0,MB240927V2148SS01LX50140501,IRI_JRS_30,Right,RIGHT,X2143,40,RIGHTBRACKET,M,,A,1x1,Large, ,2024-11-4 21:02,2024-11-4 21:03,49,291.967,65.2229,0.2355, , , ,25.1062,0.4785, , ,40.12,61.51,161.1109,1153.105, ,35.4532,0.6015,79.64,0.4424,0.678,0.7553, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,29.7697,OK,0.366,OK, , ,424,424,600, ,41.2675,OK,40.3444,OK,58.1137,OK,40.9053,OK,0.5198,OK,-184.7771,OK,-224.8938,OK
3-0-46_1-0-0,MB240927V2148SS01LX50140501,IRI_JRS_30,Right,RIGHT,X2143,41,BACKSLASH,M,,AF,1x1,Large, ,2024-11-4 21:02,2024-11-4 21:03,49,298.9432,66.2272,0.2338, , , ,28.1722,0.4628, , ,38.06,57.46,161.9357,1085.4263, ,39.8453,0.5999,79.92,0.4351,0.669,0.7507, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,26.3819,OK,0.3661,OK, , ,484,484,600, ,41.2675,OK,40.3444,OK,58.1137,OK,40.9053,OK,0.5168,OK,-183.7728,OK,-221.8278,OK
3-0-46_1-0-0,MB240927V2148SS01LX50140501,IRI_JRS_30,Right,RIGHT,X2143,42,CAPSLOCK,M,,KL,1x1.75,Large, ,2024-11-4 21:02,2024-11-4 21:03,49,296.2129,65.7717,0.2343, , , ,26.3133,0.4754, , ,39.46,59.99,159.6855,1123.6951, ,35.612,0.5914,78.82,0.4368,0.6711,0.7503, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,30.1597,OK,0.3571,OK, , ,397,397,600, ,41.2675,OK,40.3444,OK,58.1137,OK,40.9053,OK,0.516,OK,-184.2283,OK,-223.6867,OK
3-0-46_1-0-0,MB240927V2148SS01LX50140501,IRI_JRS_30,Right,RIGHT,X2143,43,A,M,,A,1x1,Large, ,2024-11-4 21:02,2024-11-4 21:03,49,292.2294,65.3087,0.2356, , , ,26.5211,0.4717, , ,38.79,59.39,160.2132,1119.6754, ,39.7093,0.6088,80.49,0.4413,0.6769,0.7564, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,25.5994,OK,0.3732,OK, , ,555,555,600, ,41.2675,OK,40.3444,OK,58.1137,OK,40.9053,OK,0.5208,OK,-184.6913,OK,-223.4789,OK
3-0-46_1-0-0,MB240927V2148SS01LX50140501,IRI_JRS_30,Right,RIGHT,X2143,44,S,M,,A,1x1,Large, ,2024-11-4 21:02,2024-11-4 21:03,49,300.2977,67.3064,0.2365, , , ,27.6179,0.4768, , ,39.69,58.97,161.139,1095.9771, ,38.3951,0.5967,79.2,0.4359,0.6723,0.7533, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,28.9113,OK,0.3602,OK, , ,414,414,600, ,41.2675,OK,40.3444,OK,58.1137,OK,40.9053,OK,0.5169,OK,-182.6936,OK,-222.3821,OK
3-0-46_1-0-0,MB240927V2148SS01LX50140501,IRI_JRS_30,Right,RIGHT,X2143,45,D,M,,A,1x1,Large, ,2024-11-4 21:02,2024-11-4 21:03,49,310.7294,69.2419,0.2354, , , ,29.1011,0.4716, , ,40.14,57.97,165.7346,1088.5814, ,41.7176,0.6075,80.49,0.4378,0.6732,0.7547, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,27.5243,OK,0.3721,OK, , ,428,428,600, ,41.2675,OK,40.3444,OK,58.1137,OK,40.9053,OK,0.5193,OK,-180.7581,OK,-220.8989,OK
3-0-46_1-0-0,MB240927V2148SS01LX50140501,IRI_JRS_30,Right,RIGHT,X2143,46,F,M,,B,1x1,Large, ,2024-11-4 21:02,2024-11-4 21:03,49,294.4846,67.7171,0.2422, , , ,28.1603,0.4803, , ,39.56,58.41,162.0524,1091.0734, ,38.9851,0.6053,79.95,0.4336,0.6757,0.7571, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,28.732,OK,0.3631,OK, , ,455,455,600, ,41.2675,OK,40.3444,OK,58.1137,OK,40.9053,OK,0.5149,OK,-182.2829,OK,-221.8397,OK
3-0-46_1-0-0,MB240927V2148SS01LX50140501,IRI_JRS_30,Right,RIGHT,X2143,47,G,M,,A,1x1,Large, ,2024-11-4 21:02,2024-11-4 21:03,49,309.0966,69.2482,0.2366, , , ,30.3742,0.4667, , ,38.87,56.14,164.6483,1068.2859, ,42.5176,0.607,80.41,0.4354,0.672,0.7549, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,26.7306,OK,0.3704,OK, , ,503,503,600, ,41.2675,OK,40.3444,OK,58.1137,OK,40.9053,OK,0.5183,OK,-180.7518,OK,-219.6258,OK
3-0-46_1-0-0,MB240927V2148SS01LX50140501,IRI_JRS_30,Right,RIGHT,X2143,48,H,M,,A,1x1,Large, ,2024-11-4 21:02,2024-11-4 21:03,49,310.2101,67.6728,0.2307, , , ,29.7029,0.4648, , ,37.97,56.11,158.1439,1068.2859, ,41.2851,0.603,80.03,0.4399,0.6706,0.7535, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,26.3876,OK,0.3723,OK, , ,444,444,600, ,41.2675,OK,40.3444,OK,58.1137,OK,40.9053,OK,0.5228,OK,-182.3272,OK,-220.2971,OK
3-0-46_1-0-0,MB240927V2148SS01LX50140501,IRI_JRS_30,Right,RIGHT,X2143,49,J,M,,B,1x1,Large, ,2024-11-4 21:02,2024-11-4 21:03,49,309.5603,69.0444,0.2356, , , ,29.9547,0.4706, , ,39.09,56.62,162.1972,1074.6359, ,41.5864,0.6087,80.42,0.4389,0.6744,0.7569, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,27.458,OK,0.3731,OK, , ,460,460,600, ,41.2675,OK,40.3444,OK,58.1137,OK,40.9053,OK,0.5213,OK,-180.9556,OK,-220.0453,OK
